2.023228619849716525e-01,7.678211797793310645e-01,6.078783643188455654e-01,2.212502281944083993e-01,-6.405047623320673233e-01,7.353924156270099655e-01,9.539988539133501533e-01,-1.429346644532504887e-02,-2.994693566557820041e-01
2.023589414932365216e-01,7.678116716742049430e-01,6.078783645174111738e-01,2.212201307892427693e-01,-6.405151583122419279e-01,7.353924154616019448e-01,9.539981812160015506e-01,-1.433829452534837040e-02,-2.994693566592988576e-01
2.024552805562651603e-01,7.677862737015287431e-01,6.078783658832465076e-01,2.211397608451939056e-01,-6.405429120331530557e-01,7.353924143224013221e-01,9.539963746251404197e-01,-1.445799615721693639e-02,-2.994693566847263511e-01
2.026231289128351543e-01,7.677419921249697410e-01,6.078783690780312776e-01,2.209997202861771759e-01,-6.405912453048715482e-01,7.353924116571413094e-01,9.539931910382025704e-01,-1.466655694205556103e-02,-2.994693567451341409e-01
2.028610223752309594e-01,7.676791670981069071e-01,6.078783697979414091e-01,2.208012072090829447e-01,-6.406596973029389241e-01,7.353924110566595340e-01,9.539886004759131621e-01,-1.496217350847997909e-02,-2.994693567588234129e-01
2.031303181707201644e-01,7.676079649409962569e-01,6.078783566652355974e-01,2.205764448809431066e-01,-6.407371042430564101e-01,7.353924220179144378e-01,9.539832929487275237e-01,-1.529684486677971265e-02,-2.994693564997498170e-01
2.033767019858299940e-01,7.675427539606572980e-01,6.078783171681242381e-01,2.203707635408710119e-01,-6.408078362056629507e-01,7.353924549905218599e-01,9.539783337081708670e-01,-1.560307829423404451e-02,-2.994693557044315613e-01
2.035469848924096881e-01,7.674976689792046836e-01,6.078782473966906075e-01,2.202285878256434459e-01,-6.408566453344904934e-01,7.353925132458997149e-01,9.539748485531043265e-01,-1.581475580870018993e-02,-2.994693542760016869e-01
2.036192649203827643e-01,7.674785681290319239e-01,6.078781564402051529e-01,2.201682327025133445e-01,-6.408772959376434208e-01,7.353925891969407269e-01,9.539733549727992257e-01,-1.590463404977674605e-02,-2.994693523959039982e-01
2.035759445744343699e-01,7.674901343391795638e-01,6.078780627719655438e-01,2.202044064656042410e-01,-6.408647779013648682e-01,7.353926674133968167e-01,9.539742512286788489e-01,-1.585082389037247713e-02,-2.994693504574225118e-01
2.033869685523189141e-01,7.675402932361889974e-01,6.078779894457617683e-01,2.203621922441073577e-01,-6.408104699837977591e-01,7.353927286381978234e-01,9.539781251152845698e-01,-1.561596640116724895e-02,-2.994693489534887565e-01
2.030215506240903300e-01,7.676370550734669118e-01,6.078779585422148246e-01,2.206672312500621569e-01,-6.407054622782931697e-01,7.353927544366428704e-01,9.539854511859243713e-01,-1.516182626942459873e-02,-2.994693483329818329e-01
