2.926667329307781062e-01,8.804906464168839042e-01,-3.729383077913127620e-01,-9.777459068164284783e-02,4.155268728689263114e-01,9.043108969241436812e-01,9.512025749712392786e-01,-2.281979060319458685e-01,2.077004141053905018e-01
2.921097493076026952e-01,8.806757492249328578e-01,-3.729379246212629617e-01,-9.803739884179721309e-02,4.154645521832541211e-01,9.043110777221609053e-01,9.513467237054552550e-01,-2.275962991464413054e-01,2.077003149400469262e-01
2.902638320701850239e-01,8.812890175314174179e-01,-3.729304927513624190e-01,-9.890769592982695535e-02,4.152505945023382550e-01,9.043145815895539119e-01,9.518215178822844180e-01,-2.256042020578365725e-01,2.076984033652176931e-01
2.872536286117280402e-01,8.822917371857644797e-01,-3.728903610359526888e-01,-1.003246047896630688e-01,4.148693734666283328e-01,9.043334714025098586e-01,9.525861398779212896e-01,-2.223630764435737261e-01,2.076882095040769038e-01
2.839853731879079524e-01,8.833976499376918756e-01,-3.727753734499162919e-01,-1.018595266954090278e-01,4.143773446345904166e-01,9.043874740538487833e-01,9.534028389042885632e-01,-2.188621757789518119e-01,2.076594754404446075e-01
2.817472222576183349e-01,8.842041084782572558e-01,-3.725616424785547220e-01,-1.029083008285135298e-01,4.138993443217586221e-01,9.044876246293183097e-01,9.539540943817260699e-01,-2.164972748552081439e-01,2.076068336050796159e-01
2.817250324774058234e-01,8.843231540687312986e-01,-3.722957777022627424e-01,-1.029186876716988025e-01,4.136247976184403985e-01,9.046120259229315508e-01,9.539595276779778699e-01,-2.165357426550767739e-01,2.075417352490552536e-01
2.846534647621034586e-01,8.834544541414141028e-01,-3.721306406728430161e-01,-1.015480194129219360e-01,4.137944932546957499e-01,9.046893183379742798e-01,9.532368202220161679e-01,-2.197338995843854115e-01,2.075009811096640289e-01
2.907269417342975837e-01,8.813934965388240395e-01,-3.723223482966858677e-01,-9.869694011590218752e-02,4.146801432467688286e-01,9.045993248589105917e-01,9.517020484041280870e-01,-2.262443946893924751e-01,2.075494257575263846e-01
2.996761887217596065e-01,8.780223582936479421e-01,-3.731909715814201722e-01,-9.446886577742873159e-02,4.165556772692516341e-01,9.041889453802252063e-01,9.493523278939268728e-01,-2.357090406380931980e-01,2.077774920531414993e-01
3.110319547577288235e-01,8.732599185015422760e-01,-3.750690831805265080e-01,-8.904646378715547206e-02,4.196840186917987214e-01,9.032921473166994897e-01,9.462187241236074131e-01,-2.475542135971631197e-01,2.082957535762894608e-01
