0,-0.001186134000072,3.25032371608694E-10,1.84512530013254E-20,0.930014455643049,-0.003946898362741,-3.34740035211066E-08
0.01010101010101,-0.004168196380521,5.15999261978194E-10,3.82503439103664E-20,0.930478432149135,-0.015573200504516,-7.37423698463966E-07
0.02020202020202,-0.006208247361712,5.07571807902002E-10,6.00396057525371E-20,0.930793146126561,-0.035417924595782,-4.91205605985573E-06
0.03030303030303,-0.007581636110082,2.78800931628901E-10,8.39267777316191E-20,0.931970531112128,-0.064986898591917,-1.94706588687914E-05
0.04040404040404,-0.009130288764116,-2.65427008096627E-10,1.10493895151756E-19,0.932485133185531,-0.105183030492288,-5.7339713819322E-05
0.050505050505051,-0.00991121318299,-1.09318862299332E-09,1.38981861694815E-19,0.932934762132437,-0.156240022082815,-0.000138900991602
0.060606060606061,-0.00991010251144,-2.05184925952548E-09,1.67474143640195E-19,0.93330137509113,-0.218441450345551,-0.000292977586744
0.070707070707071,-0.010140344071625,-3.21672462803643E-09,1.96004911067722E-19,0.934345337561907,-0.292684487325084,-0.000557813392612
0.080808080808081,-0.010192260094409,-4.57665591605628E-09,2.23678641460787E-19,0.935935930084407,-0.380262137117187,-0.000981813738346
0.090909090909091,-0.009484227634321,-5.91595994157236E-09,2.47855753303853E-19,0.937520439443399,-0.481944695322452,-0.001621863195061
0.101010101010101,-0.0090048169873,-7.31177579365369E-09,2.68583817476496E-19,0.937744236832131,-0.597652809722799,-0.002538846224232
0.111111111111111,-0.007822546154437,-8.52954140192085E-09,2.83296898308109E-19,0.937257124156386,-0.726088868818626,-0.003791318418131
0.121212121212121,-0.006285085730672,-9.3382077871009E-09,2.90053808673685E-19,0.934576511957132,-0.864696118719488,-0.005430981407203
0.131313131313131,-0.004886603333182,-9.71056056858341E-09,2.89247744990131E-19,0.932589177507964,-1.01010603055015,-0.007497882952707
0.141414141414141,-0.004073249045323,-9.87269865366385E-09,2.83521507790969E-19,0.932742109682008,-1.15860209534236,-0.010017267613695
0.151515151515152,-0.003869122074751,-1.01498477734988E-08,2.75794343698231E-19,0.932517291874641,-1.30676404061177,-0.012998451152541
0.161616161616162,-0.003427301924474,-1.03071105247057E-08,2.63903149927918E-19,0.931420326518511,-1.4518313981035,-0.016441217564422
0.171717171717172,-0.00290479223107,-1.03444818947151E-08,2.48161400035569E-19,0.930614457178337,-1.5917790840098,-0.020345667624024
0.181818181818182,-0.002705874303777,-1.04062237644086E-08,2.29980012180986E-19,0.929521183111029,-1.72543444771075,-0.024717692607218
0.191919191919192,-0.00211949084708,-1.0270028219515E-08,2.0771229781443E-19,0.928911744882189,-1.85231342967629,-0.029562188163313
0.202020202020202,-0.001585812199755,-9.95556632133607E-09,1.8231067623618E-19,0.926532064651266,-1.97239619211145,-0.034878135385771
0.212121212121212,-0.001450218997509,-9.64511520137619E-09,1.55865130444699E-19,0.928373482339783,-2.08707830132493,-0.040657945210402
0.222222222222222,-0.001186861893659,-9.31490477477265E-09,1.28365478052313E-19,0.927083118057913,-2.1988578925532,-0.046883683024383
