9.999999999935136330e-01,-1.012798674850174510e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418692956613490370e-13,-9.999999999936628470e-01,1.012798674850162821e-05,9.999999999998507860e-01,2.490389518386878393e-12
9.999999999935136330e-01,-1.012798999882546133e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418682000146341410e-13,-9.999999999936628470e-01,1.012798999882534275e-05,9.999999999998507860e-01,2.490389518202365821e-12
9.999999999935136330e-01,-1.012799515881808122e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418662514722526588e-13,-9.999999999936628470e-01,1.012799515881796263e-05,9.999999999998507860e-01,2.490389517819862643e-12
9.999999999935136330e-01,-1.012800023453616090e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418638110754715371e-13,-9.999999999936628470e-01,1.012800023453604232e-05,9.999999999998507860e-01,2.490389517219466439e-12
9.999999999935136330e-01,-1.012800302254547610e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418612777984542156e-13,-9.999999999936628470e-01,1.012800302254535751e-05,9.999999999998507860e-01,2.490389516380198811e-12
9.999999999935136330e-01,-1.012800036827539573e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418592228402957112e-13,-9.999999999936628470e-01,1.012800036827527715e-05,9.999999999998507860e-01,2.490389515275259592e-12
9.999999999935136330e-01,-1.012798943638916554e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418581596004891988e-13,-9.999999999936628470e-01,1.012798943638904696e-05,9.999999999998507860e-01,2.490389513885441067e-12
9.999999999935136330e-01,-1.012796891789657004e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418583251072140031e-13,-9.999999999936628470e-01,1.012796891789645146e-05,9.999999999998507860e-01,2.490389512210699614e-12
9.999999999935136330e-01,-1.012793675065028981e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418600927690768765e-13,-9.999999999936628470e-01,1.012793675065017122e-05,9.999999999998507860e-01,2.490389510250650724e-12
9.999999999935136330e-01,-1.012789098409112927e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418638157968249818e-13,-9.999999999936628470e-01,1.012789098409101068e-05,9.999999999998507860e-01,2.490389508013864279e-12
9.999999999935136330e-01,-1.012783182449171287e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418694568691983254e-13,-9.999999999936628470e-01,1.012783182449159428e-05,9.999999999998507860e-01,2.490389505535306834e-12
9.999999999935136330e-01,-1.012775870673377592e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418771183469942382e-13,-9.999999999936628470e-01,1.012775870673365903e-05,9.999999999998507860e-01,2.490389502849468349e-12
9.999999999935136330e-01,-1.012767341131975731e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418864778724806016e-13,-9.999999999936628470e-01,1.012767341131963872e-05,9.999999999998507860e-01,2.490389500016499555e-12
9.999999999935136330e-01,-1.012758002924188773e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.418967947246341630e-13,-9.999999999936628470e-01,1.012758002924176915e-05,9.999999999998507860e-01,2.490389497115961253e-12
9.999999999935136330e-01,-1.012748292363620138e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419072788983515636e-13,-9.999999999936628470e-01,1.012748292363608279e-05,9.999999999998507860e-01,2.490389494223483922e-12
9.999999999935136330e-01,-1.012738419664966460e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419175497802430059e-13,-9.999999999936628470e-01,1.012738419664954602e-05,9.999999999998507860e-01,2.490389491388269058e-12
9.999999999935136330e-01,-1.012728269817192919e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419278156441677380e-13,-9.999999999936628470e-01,1.012728269817181060e-05,9.999999999998507860e-01,2.490389488630325304e-12
9.999999999935136330e-01,-1.012717962706668277e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419378594342080880e-13,-9.999999999936628470e-01,1.012717962706656419e-05,9.999999999998507860e-01,2.490389485991294013e-12
9.999999999935136330e-01,-1.012707618224773531e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419474640817354240e-13,-9.999999999936628470e-01,1.012707618224761673e-05,9.999999999998507860e-01,2.490389483509679878e-12
9.999999999935136330e-01,-1.012697212001009098e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419566737321222877e-13,-9.999999999936628470e-01,1.012697212000997240e-05,9.999999999998507860e-01,2.490389481209879880e-12
9.999999999935136330e-01,-1.012686941972789491e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419651299927767157e-13,-9.999999999936628470e-01,1.012686941972777632e-05,9.999999999998507860e-01,2.490389479132756660e-12
9.999999999935136330e-01,-1.012676986406468380e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419725100813312714e-13,-9.999999999936628470e-01,1.012676986406456522e-05,9.999999999998507860e-01,2.490389477309650186e-12
9.999999999935136330e-01,-1.012667341291266833e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419788212604328437e-13,-9.999999999936628470e-01,1.012667341291255144e-05,9.999999999998507860e-01,2.490389475750998766e-12
9.999999999935136330e-01,-1.012658026386492126e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419840277495935097e-13,-9.999999999936628470e-01,1.012658026386480268e-05,9.999999999998507860e-01,2.490389474467344106e-12
9.999999999935136330e-01,-1.012649167338883060e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419879020316482618e-13,-9.999999999936628470e-01,1.012649167338871202e-05,9.999999999998507860e-01,2.490389473473421977e-12
9.999999999935136330e-01,-1.012640917053069172e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419901672240094716e-13,-9.999999999936628470e-01,1.012640917053057314e-05,9.999999999998507860e-01,2.490389472777480354e-12
9.999999999935136330e-01,-1.012633444062602038e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419905181331797429e-13,-9.999999999936628470e-01,1.012633444062590179e-05,9.999999999998507860e-01,2.490389472378123774e-12
9.999999999935136330e-01,-1.012626893105573645e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419886926397119377e-13,-9.999999999936628470e-01,1.012626893105561956e-05,9.999999999998507860e-01,2.490389472259819175e-12
9.999999999935136330e-01,-1.012621475316243993e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419843083850809981e-13,-9.999999999936628470e-01,1.012621475316232134e-05,9.999999999998507860e-01,2.490389472398266915e-12
9.999999999935136330e-01,-1.012616953093008022e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419777955353859531e-13,-9.999999999936628470e-01,1.012616953092996164e-05,9.999999999998507860e-01,2.490389472725887790e-12
9.999999999935136330e-01,-1.012613108774609216e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419695481585946467e-13,-9.999999999936628470e-01,1.012613108774597527e-05,9.999999999998507860e-01,2.490389473185343000e-12
9.999999999935136330e-01,-1.012609757951231022e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419599001220770968e-13,-9.999999999936628470e-01,1.012609757951219164e-05,9.999999999998507860e-01,2.490389473730717153e-12
9.999999999935136330e-01,-1.012606747197722506e-05,3.508702729475471799e-05,3.508702729475473154e-05,1.419491291965570664e-13,-9.999999999936628470e-01,1.012606747197710648e-05,9.999999999998507860e-01,2.490389474326809432e-12
