6.986294165800215061e-02,-9.966152878050348329e-01,4.332594483884112668e-02,-5.428027261427018470e-04,-4.347003914792642310e-02,-9.990545836247778366e-01,9.975564519104125338e-01,6.977337464796624922e-02,-3.577910303998719978e-03
6.990227699605316980e-02,-9.966125296239740639e-01,4.332594450523454682e-02,-5.410870074635451814e-04,-4.347006020351593808e-02,-9.990545836393289747e-01,9.975536972492345944e-01,6.981274713407507881e-02,-3.577910280636188451e-03
7.005748061529117054e-02,-9.966016318366084370e-01,4.332593715601773532e-02,-5.343173218682959868e-04,-4.347013657368704875e-02,-9.990545839598877764e-01,9.975428130736231358e-01,6.996809735067897884e-02,-3.577909765247651048e-03
7.041045182866446928e-02,-9.965767585513444216e-01,4.332588820299726473e-02,-5.189210771741858659e-04,-4.347027401715818778e-02,-9.990545860951686175e-01,9.975179692587992086e-01,7.032140209188438018e-02,-3.577906319698185515e-03
7.105808124507743961e-02,-9.965307989794798260e-01,4.332569416740372076e-02,-4.906710498986785376e-04,-4.347040754595760809e-02,-9.990545945591307042e-01,9.974720589227994427e-01,7.096964388460590134e-02,-3.577892564548914613e-03
7.210622305157932121e-02,-9.964555315382844780e-01,4.332512278102184505e-02,-4.449475961524283741e-04,-4.347032674692047349e-02,-9.990546194849171391e-01,9.973968591382632587e-01,7.201877782405571859e-02,-3.577851569969233217e-03
7.366299679867105432e-02,-9.963417167625537862e-01,4.332373877317105548e-02,-3.770301166651900278e-04,-4.346958117903378105e-02,-9.990546798651264160e-01,9.972831196560635325e-01,7.357702733031810938e-02,-3.577750452940117905e-03
7.583924275536829684e-02,-9.961785561920527554e-01,4.332081995310487627e-02,-2.820769059603091874e-04,-4.346737405314803071e-02,-9.990548072180738259e-01,9.971200176964212236e-01,7.575534024767312247e-02,-3.577531697669753246e-03
7.875457421102195765e-02,-9.959525616042483875e-01,4.331526376205174084e-02,-1.548617739505280758e-04,-4.346244061330337832e-02,-9.990550496713210826e-01,9.968940229827197852e-01,7.867344717165095092e-02,-3.577100985133143188e-03
8.254122699569471644e-02,-9.956463130320585275e-01,4.330548685458858460e-02,1.039150324133652254e-05,-4.345290642285822014e-02,-9.990554763452440534e-01,9.965876508055183658e-01,8.246371486341171064e-02,-3.576309950782724859e-03
8.733871610857683876e-02,-9.952376507787730198e-01,4.328934211620592831e-02,2.197705038931480916e-04,-4.343614844484625787e-02,-9.990561809574086682e-01,9.961786488223037805e-01,8.726579788568815388e-02,-3.574933557869345527e-03
