2.554251275746411975e-01,-1.902119216721676748e-02,2.605077103397305249e-01
2.560750459434513737e-01,-1.902623233282012966e-02,2.697851167375277526e-01
2.567261936239013109e-01,-1.903123553550063046e-02,2.790670881208439091e-01
2.573799265745826959e-01,-1.903613727095367081e-02,2.883520327294092911e-01
2.580391491173004148e-01,-1.904084182157546670e-02,2.976483926372261446e-01
2.587066421056178900e-01,-1.904520407389827946e-02,3.069493215384616058e-01
2.593866081061025342e-01,-1.904903833090258736e-02,3.162538548889722301e-01
2.600842616120762618e-01,-1.905211405460556853e-02,3.255607545426613125e-01
2.608064821875885064e-01,-1.905415530145460057e-02,3.348762498024531187e-01
2.615612957744790634e-01,-1.905483134776362469e-02,3.442051166661056483e-01
2.623576269077641521e-01,-1.905375237673484490e-02,3.535464304319512752e-01
2.632045245581883242e-01,-1.905047456466662029e-02,3.628855373083005320e-01
2.641126850573641827e-01,-1.904450584221930795e-02,3.722139838362329423e-01
2.650921336099698600e-01,-1.903533088946099405e-02,3.815082496923046795e-01
2.661563113712700490e-01,-1.902239034045836649e-02,3.907731768990156951e-01
2.673209841595116654e-01,-1.900507760474188373e-02,4.000275298568597426e-01
2.685992253618663117e-01,-1.898281653454092846e-02,4.092645865524263127e-01
2.700029729086980690e-01,-1.895506748884723258e-02,4.184722779807906745e-01
2.715452072685535789e-01,-1.892129342214707993e-02,4.276495799087059457e-01
2.732373041892507959e-01,-1.888101443092541840e-02,4.367892738350432347e-01
2.750912499894545005e-01,-1.883376154378576389e-02,4.458912454887447030e-01
2.771135529404885611e-01,-1.877923462343942737e-02,4.549328549258621068e-01
2.793231624493604515e-01,-1.871682251740904371e-02,4.639494138218083763e-01
2.817219587342051912e-01,-1.864640677414401704e-02,4.729040587537992057e-01
2.843387242063525333e-01,-1.856709991574370319e-02,4.818598561480647580e-01
2.871808654852008869e-01,-1.847865174941075786e-02,4.907948549388155834e-01
2.902946292961167685e-01,-1.837960752482083529e-02,4.997995688378138457e-01
2.936797710828695229e-01,-1.826998255207715888e-02,5.088126992009576188e-01
2.973289491201057122e-01,-1.815008455464627718e-02,5.177608353584258749e-01
3.012398759482846078e-01,-1.802012281350283060e-02,5.265906488622998927e-01
3.054064682084006166e-01,-1.788049903109721617e-02,5.352461741127712003e-01
3.098201997001976404e-01,-1.773176742727660543e-02,5.436740566314914869e-01
3.145463702724163313e-01,-1.757205771323158000e-02,5.519585397183859321e-01
3.195737767653375472e-01,-1.740215088468683585e-02,5.600360615930024544e-01
3.249267099439947515e-01,-1.722171255386232072e-02,5.679050566690190260e-01
3.305961577753331326e-01,-1.703161759412541443e-02,5.755141116910064136e-01
3.365716722726430632e-01,-1.683286556550800395e-02,5.828172952167967047e-01
3.428415481054641334e-01,-1.662656508086635815e-02,5.897738828338248140e-01
3.493820058655948135e-01,-1.641427318354104006e-02,5.963370266551452081e-01
3.561828027725515433e-01,-1.619714088092356202e-02,6.024807889848315945e-01
3.632686525040648151e-01,-1.597525797533802874e-02,6.082110622255394450e-01
3.705822984146395216e-01,-1.575131944301326470e-02,6.134681909720259840e-01
3.781649662000471923e-01,-1.552499194466396178e-02,6.182694887568065401e-01
3.860186968775325966e-01,-1.529720879437474444e-02,6.225992465702734346e-01
3.941677343289455293e-01,-1.506831695058866334e-02,6.264503571635581247e-01
4.025599351984762708e-01,-1.484083646929535392e-02,6.297778531005528979e-01
4.110276320888616719e-01,-1.462016923051802017e-02,6.325086734660029242e-01
4.195833195209761612e-01,-1.440668728411691364e-02,6.346481829799803798e-01
4.282409197163665748e-01,-1.420076424997501752e-02,6.361954086259408170e-01
4.369655695822811659e-01,-1.400392198166249685e-02,6.371371193817049194e-01
4.457312420858332014e-01,-1.381736399991703376e-02,6.374634557948380964e-01
4.545158135159541035e-01,-1.364211621256900160e-02,6.371651923570089693e-01
4.632661150639723613e-01,-1.347969672014927463e-02,6.362359460121618238e-01
4.719241051785976748e-01,-1.333149052439721108e-02,6.346762254153306415e-01
4.802745680230356418e-01,-1.320109037350403539e-02,6.325340104605957636e-01
4.883495764744733569e-01,-1.308761771346349245e-02,6.298192900603144517e-01
4.960913552207523169e-01,-1.299144571767480577e-02,6.265675087298694379e-01
5.032791814889553406e-01,-1.291439106896429163e-02,6.229078035917484657e-01
5.098325036493213114e-01,-1.285582280923427446e-02,6.189440523680744821e-01
5.161729340399340282e-01,-1.281103875222324752e-02,6.144510452296972902e-01
5.221335762779282241e-01,-1.278072451309387667e-02,6.095496588525483039e-01
5.277290057273017476e-01,-1.276400273271248095e-02,6.042451824491148482e-01
5.329162073484103868e-01,-1.276011000750529659e-02,5.985993612864194402e-01
5.378753212317650689e-01,-1.276831771405568042e-02,5.924164621150127541e-01
5.425758267638693955e-01,-1.278834932288621870e-02,5.857086586577856524e-01
5.470221935047431261e-01,-1.281996839490298114e-02,5.784431188765128962e-01
5.510693160178344874e-01,-1.286148439290988287e-02,5.708596310728891732e-01
5.548130432310265370e-01,-1.291304469377372796e-02,5.627960948196002455e-01
5.582495327531027396e-01,-1.297401563587124648e-02,5.542610384662871592e-01
5.613248579497027713e-01,-1.304253117532382447e-02,5.454199851179578618e-01
5.640682152176235142e-01,-1.311805489043850644e-02,5.362502253222751758e-01
5.665348022247932436e-01,-1.320114506003502303e-02,5.266147638743750026e-01
5.686870907731601532e-01,-1.328940232613058138e-02,5.167303673185047463e-01
5.704998631631635897e-01,-1.337977987244024988e-02,5.068729109549516831e-01
5.720085559440987177e-01,-1.347148165068440956e-02,4.970707502453434179e-01
5.732494500725836550e-01,-1.356407635296737538e-02,4.873243812821012599e-01
5.742544327202721011e-01,-1.365723071442083957e-02,4.776337637328694208e-01
5.750516483931733536e-01,-1.375070092423384509e-02,4.679972870986925937e-01
5.756655814256633752e-01,-1.384427337574793346e-02,4.584163119279242027e-01
5.761186539569193021e-01,-1.393795415019037816e-02,4.488745282619793220e-01
5.764293439180548928e-01,-1.403161610479588227e-02,4.393730376744151567e-01
5.766135923076721737e-01,-1.412502060388603174e-02,4.299270377588485514e-01
5.766859403504116521e-01,-1.421809464685600682e-02,4.205370889354483888e-01
5.766590578246784116e-01,-1.431118247817118189e-02,4.111634080231537647e-01
5.765433389671181796e-01,-1.440443685875066916e-02,4.017868891694789113e-01
5.763483161907713148e-01,-1.449771885022206781e-02,3.924186830941556736e-01
5.760828845573793267e-01,-1.459091356814319791e-02,3.830681592821257864e-01
5.757552391618683263e-01,-1.468393357747079138e-02,3.737424228679402938e-01
5.753717030171365820e-01,-1.477700787903252905e-02,3.644172408500293003e-01
5.749389976500526300e-01,-1.487008101997141542e-02,3.550971758327865491e-01
5.744633318123625321e-01,-1.496313988100410330e-02,3.457827316287652164e-01
5.739517528908505417e-01,-1.505596090512757897e-02,3.364955993396424039e-01
5.734089913460351795e-01,-1.514870333718790554e-02,3.272192546246796008e-01
5.728399570175705113e-01,-1.524144192933086193e-02,3.179456943215289155e-01
5.722515439318101027e-01,-1.533392212230026350e-02,3.086998723230109931e-01
5.716450983764215232e-01,-1.542673587554149565e-02,2.994221378533153399e-01
5.710263545784658445e-01,-1.551971776136430899e-02,2.901286054563226857e-01
5.704009757480887899e-01,-1.561263158148313082e-02,2.808425141698442373e-01
5.697799573191415501e-01,-1.570434548629014160e-02,2.716766804650345701e-01
5.692034028938457446e-01,-1.578930030709307930e-02,2.631864629292752222e-01
